Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2016,"MORNINGSTAR, C. (co-taught)",PHY,33301,PHY UPPER COLLOQM I,A,Lect,20,49,41%,2,4.2,4.45,4.45,4.3,4.5,4.3,4.35,4.3,4.35
Spring,2016,"DI MATTEO, T. (co-taught)",PHY,33302,PHY UPPER COLLOQM II,A,Lect,16,32,50%,2,3.93,3.93,4,4.13,3.87,4.07,4.27,4.29,4.2
Spring,2016,"GHOSH, K. (co-taught)",PHY,33302,PHY UPPER COLLOQM II,A,Lect,16,32,50%,2,4.53,4.27,4.2,4.33,4.33,4.33,4.47,4.33,4.2
Fall,2016,BRIAN QUINN,PHY,33331,PHYSCL MECHANICS I,A,Lect,23,41,56%,10.09,3.91,3.78,3.78,4.04,4.13,4.09,4.17,3.91,3.83
Spring,2016,RUPERT CROFT,PHY,33332,PHYSCL MECHANICS II,A,Lect,9,15,60%,8.75,4.11,3.89,4.33,4.11,4.22,4.22,4.78,4.22,4.11
Fall,2016,COLIN MORNINGSTAR,PHY,33338,INTRM ELEC & MAG I,A,Lect,34,36,94%,9.85,3.91,4.38,4.35,3.82,4.03,4.5,4.12,4.18,4
Spring,2016,COLIN MORNINGSTAR,PHY,33339,INT ELEC & MAGNET II,A,Lect,12,15,80%,10.75,4.25,4.75,4.67,4.08,4.58,4.5,4.33,4.5,4.33
Spring,2016,"SCHUMACHER, R. (co-taught)",PHY,33340,MODERN PHYSICS LAB,1,Lect,14,32,44%,10.36,4.21,4.07,4.14,4.36,3.71,4.07,4.29,4.14,3.43
Spring,2016,"LUOKKALA, B. (co-taught)",PHY,33340,MODERN PHYSICS LAB,1,Lect,14,32,44%,10.5,3.86,3.79,3.64,3.64,3.5,3.71,3.36,3.64,3.36
Fall,2016,ROBERT SWENDSEN,PHY,33341,THERMAL PHYSICS I,A,Lect,28,47,60%,9.11,4.25,3.57,3.54,3.75,4.14,3.71,4.39,3.68,3.64
Spring,2016,ROBERT SWENDSEN,PHY,33342,THERMAL PHYSICS II,1,Lect,6,11,55%,13,4.83,4.5,4.33,4.5,4.83,4.67,5,4.67,4.5
Fall,2016,BENJAMIN HUNT,PHY,33353,INTERMEDIATE OPTICS,1,Lect,6,12,50%,11,4.5,4,4.17,4,4.17,4.17,4.67,4.17,4.17
Fall,2016,KRISTA FREEMAN,PHY,33353,INTERMEDIATE OPTICS,A,Lect,3,3,100%,12,4.33,3.67,4,4,3.67,4,4.33,4,4
Fall,2016,KRISTA FREEMAN,PHY,33353,INTERMEDIATE OPTICS,B,Lect,4,9,44%,11,4.5,4.5,4.25,4.5,4.25,4.25,4.75,4.5,4.5
Fall,2016,P. LOESCHE,PHY,33441,INTRO TO BIOPHYSICS,A,Lect,3,5,60%,5,5,4,4,4.67,5,4,4.67,4.67,4.33
Spring,2016,JAMES RUSS,PHY,33444,INTRO NUC & PART PHY,A,Lect,2,4,50%,8,5,4.5,4.5,5,5,4.5,5,4.5,4.5
Fall,2016,AHMET OZAN ERDOGAN,PHY,33445,ADV QUANTUM PHYSCS I,A,Lect,7,16,44%,9.29,4.57,4.14,3.86,3.71,3.71,3.57,4.71,4,3.86
Spring,2016,RANDALL FEENSTRA,PHY,33446,ADV QUANTUM PHYSC II,A,Lect,6,8,75%,10,4.5,4.33,4.33,3.83,4.5,4.33,4.83,4,4
Spring,2016,MICHAEL WIDOM,PHY,33448,INTRO SOLID ST PHYS,A,Lect,4,7,57%,8,3.5,3.5,3.5,2.75,4,3.25,4.25,3,3
Spring,2016,"LEVINE, M. (co-taught)",PHY,33456,ADV COMPTNL PHYSICS,A,Lect,1,3,33%,11,5,5,5,5,5,5,5,5,5
Spring,2016,"STONE, N. (co-taught)",PHY,33456,ADV COMPTNL PHYSICS,A,Lect,1,3,33%,11,5,5,5,5,5,5,5,5,5
Spring,2016,"JANA, A. (co-taught)",PHY,33456,ADV COMPTNL PHYSICS,A,Lect,1,3,33%,11,5,5,5,5,5,5,5,5,5
Spring,2016,"WELLING, J. (co-taught)",PHY,33456,ADV COMPTNL PHYSICS,A,Lect,1,3,33%,11,5,5,5,5,5,5,5,5,5
Spring,2016,"BROWN, S. (co-taught)",PHY,33456,ADV COMPTNL PHYSICS,A,Lect,1,3,33%,11,5,5,4,5,5,5,5,5,5
Spring,2016,HY TRAC,PHY,33466,EX ASTROPHYC COSMLGY,A,Lect,8,12,67%,8.38,4.88,4.88,5,4.5,5,4.63,5,4.75,4.5
Fall,2016,RUPERT CROFT,PHY,33467,ASTROPHYSICS,A,Lect,7,10,70%,7.57,4.57,4,3.86,4.14,4,3.86,4.57,4,4.43
Fall,2016,TIZIANA DI MATTEO,PHY,33650,GENERAL RELATIVITY,A,Lect,6,8,75%,8,4.67,4.5,4.5,4.33,4.67,4.33,4.67,4.33,4.33
Fall,2016,GREGG FRANKLIN,PHY,33755,QUANTUM MECHANICS I,A,Lect,13,15,87%,9.85,4.08,4.31,4.15,4.15,4.08,4.31,4.31,4.23,4.08
Spring,2016,IRA ROTHSTEIN,PHY,33756,QUANTM MECHANICS II,A,Lect,10,17,59%,11.3,3.3,3.3,2.9,2.7,3.9,3,3.9,2.7,2.7
Fall,2016,DI XIAO,PHY,33759,INTRO MATH PHYSCS I,A,Lect,10,12,83%,11.6,4.7,4.7,4.6,4.5,4.4,4.7,4.8,4.8,4.5
Fall,2016,JAMES RUSS,PHY,33761,CLASSCL ELCTRODYN I,A,Lect,10,13,77%,13.44,3.4,3.1,3.2,2.7,3.1,2.6,3.9,2.3,2.3
Spring,2016,MARKUS DESERNO,PHY,33765,STATISTCL MECHANICS,1,Lect,9,15,60%,10.67,4.89,4.67,4.78,4.78,4.78,4.89,4.89,4.89,4.78
Spring,2016,MARKUS DESERNO,PHY,33765,STATISTCL MECHANICS,A,Lect,9,15,60%,9.5,5,4.78,4.89,4.78,4.78,4.89,4.89,4.89,4.89
Spring,2016,P. LOESCHE,PHY,33767,BIOPHYSICS,A,Lect,4,7,57%,7.25,4.25,4.5,4.75,4.75,5,4.25,4.5,3.75,4
Fall,2016,IRA ROTHSTEIN,PHY,33769,QNTM MC III:BDY RELV,A,Lect,1,2,50%,11,5,5,5,5,5,5,5,5,5
Spring,2016,HAEL COLLINS,PHY,33771,FIELD THEORY II,A,Lect,1,5,20%,17,5,5,5,5,5,5,5,5,5
Fall,2016,MANFRED PAULINI,PHY,33775,INTRO TO RESEARCH 1,A,Lect,12,14,86%,2.3,4.2,4.4,4.2,4.1,4.3,4,4.4,4,4.1
Spring,2016,JEFFREY PETERSON,PHY,33777,INTRODTY ASTRPHYSICS,A,Lect,2,5,40%,5,5,5,5,5,5,5,5,5,5
Fall,2016,RACHEL MANDELBAUM,PHY,33778,INTRODUCTION TO COSM,A,Lect,4,6,67%,7.25,4.75,4,4.5,4.25,4.75,4.75,5,4.67,4.25
Fall,2016,MANFRED PAULINI,PHY,33779,INTR NUC PRTCL PHYS,A,Lect,2,9,22%,5,4.5,5,5,4,4.5,5,5,5,4
Fall,2016,MICHAEL WIDOM,PHY,33783,SOLID STATE PHYSICS,A,Lect,14,16,88%,9.85,4.93,4.79,4.57,4.71,4.86,4.93,4.93,4.86,4.64
Fall,2016,"TILTON, R. (co-taught)",PHY,33785,SP TPC COND MATTER,A,Lect,2,4,50%,9.5,5,5,5,5,5,5,5,5,5
Fall,2016,"DESERNO, M. (co-taught)",PHY,33785,SP TPC COND MATTER,A,Lect,2,4,50%,11,5,5,5,5,5,5,5,5,5
