Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2010,ROBERT OLTMANNS,ENG,76779,MKTG PBLC RLT CRP CM,A,Lect,7,7,100%,4.57,3.71,3.57,3.57,3.71,4.57,4.14,3.71,3.71,3.71
Spring,2010,SUGURU ISHIZAKI,ENG,76780,MESSG MNS TPC COM DS,A,Lect,13,15,87%,7.54,5,4.85,4.54,4.46,4.62,4.46,4.92,4.77,4.46
Spring,2010,JENNIFER ANDRUS,ENG,76784,IDNTY DISCRS & POWER,A,Lect,5,5,100%,6.8,4.6,4.4,4.2,4.4,4.6,5,4.5,4.6,4.4
Spring,2010,SUGURU ISHIZAKI,ENG,76791,DOCUMENT DESIGN,A,Lect,14,16,88%,7.08,4.71,4.79,4.71,4.36,4.5,4.64,4.86,4.71,4.57
Spring,2010,MARK ROTH,ENG,76795,SCIENCE WRITING,A,Lect,7,10,70%,5.43,4.57,4.29,3.86,4.86,4.14,4.14,4.57,4.29,4.14
Spring,2010,JON KLANCHER,ENG,76814,19TH CY BR LT CL SD,A,Lect,5,7,71%,9.8,4.6,3.8,4,4.6,4.6,4.4,4.8,4.4,4
Spring,2010,CHRISTINE NEUWIRTH,ENG,76819,COMMNCTN REVLTNS TEC,A,Lect,3,4,75%,10,5,4.33,4,5,3.67,4.67,5,4.67,4.33
Spring,2010,LINDA FLOWER,ENG,76820,PROCESS READ WRITING,A,Lect,6,6,100%,11,5,4,3.83,4.33,4.67,4.33,4.67,4.5,4.33
Spring,2010,David Kaufer,ENG,76827,RESEARCH SEMINAR,A,Lect,5,6,83%,7.4,4.2,3.4,4.2,3.4,4.8,4.4,4.2,3.8,3.8
Spring,2010,KATHLEEN NEWMAN,ENG,76835,20TH CTY AM LT CL SD,A,Lect,9,13,69%,11,4.44,3.56,3.44,4,3.78,3.56,4.33,3.78,3.56
Spring,2010,DAVID SHUMWAY,ENG,76839,FLM & MEDIA STUDIES,A,Lect,1,2,50%,14,5,5,5,5,5,5,5,5,5
Spring,2010,"WILLIAMS, J. (co-taught)",ENG,76849,20TH CTY AM LT CL SD,A,Lect,5,10,50%,9.2,4.6,4.4,4.8,5,4.4,4.4,4.8,5,4.6
Spring,2010,"DI PRETE, L. (co-taught)",ENG,76849,20TH CTY AM LT CL SD,A,Lect,5,10,50%,10,5,5,5,5,4.67,4.67,5,4.67,4.67
Spring,2010,JON KLANCHER,ENG,76854,LTRY & CLTL THEORY,A,Lect,7,10,70%,10.57,4.71,4.43,4.29,4.57,4.86,4.71,4.71,4.86,4.86
Spring,2010,CLAUDIA CARLOS,ENG,76882,HISTORY OF RHETORIC,A,Lect,5,6,83%,9.8,4.4,4.4,3.4,3.6,3.8,4,4.6,3.8,3.6
Spring,2010,SUSAN HAGAN,ENG,76887,ON-LINE INFO DESIGN,A,Lect,15,17,88%,8,3.8,1.8,2.07,3.2,2.73,2.13,4.4,2.13,1.93
Spring,2010,BRYAN CHEUNG,ENG,76888,ONLINE INFO DSGN LAB,A,Lect,14,16,88%,6.75,2.15,2.46,2.38,1.54,2.38,2,2.69,2,1.85
Spring,2010,JAMES WYNN,ENG,76892,RHETORIC PBLC POLICY,A,Lect,5,5,100%,9.8,4.6,4.4,3.8,3.8,3.6,3.8,4,3.4,3.2
Spring,2010,DANIELLE WETZEL,ENG,76902,TEACHG WRTG PRACT II,A,Lect,4,5,80%,5,5,4.25,4.25,5,4.5,3.75,5,4.5,3.75
Spring,2010,ROGER ROUSE,HIS,79104,GLOBAL HISTORIES,1,Lect,87,202,43%,5.53,3.99,4.1,4.11,3.48,4.04,3.99,4.14,3.66,3.37
Spring,2010,ROGER ROUSE,HIS,79104,GLOBAL HISTORIES,2,Lect,77,139,55%,5.74,3.91,3.88,4,3.25,4.09,3.74,4.11,3.57,3.34
Spring,2010,BENJAMIN REILLY,HIS,79125,DISASTROUS ENCOUNTER,W,Lect,7,23,30%,6.71,4.57,4.43,4.14,4.43,4.29,4.17,4.71,4.57,4.29
Spring,2010,SUSAN AMBROSE,HIS,79174,FR SEM:NTH BRD MX IM,A,Lect,6,8,75%,7,5,4.83,4.83,4.83,5,4.83,5,5,5
Spring,2010,NICO SLATE,HIS,79175,FRSH SM: GND & KING,A,Lect,5,8,63%,8,5,4.8,4.8,4.8,4.8,4.4,5,5,4.6
Spring,2010,ALLYSON CREASMAN,HIS,79202,FL SP ER MD EU 14-18,A,Lect,17,25,68%,6.41,3.94,4,4.06,4.06,4.12,4.12,4.29,4,3.71
Spring,2010,NAUM KATS,HIS,79231,AM FORGN POL 1945-PR,A,Lect,16,27,59%,5.38,4.63,4.06,4.31,3.94,4.63,4.44,4.56,4.47,4.44
Spring,2010,AFEWORKI PAULOS,HIS,79236,INTRO AFRCN STUDIES,A,Lect,12,16,75%,5.25,4,3.25,3.67,3.33,4.08,3.75,4.5,3.58,3.75
Spring,2010,JOE TROTTER,HIS,79242,AFR-AMER HISTORY II,A,Lect,3,7,43%,3,4.67,4.67,4.33,5,5,4.67,4.67,4.33,4.67
Spring,2010,JARED DAY,HIS,79246,INDUSTRIAL AMERICA,A,Lect,10,23,43%,8.3,4.3,4.1,4.3,4,4.4,4.4,4.4,4,4.1
Spring,2010,NICO SLATE,HIS,79251,INDIA/AM DMCY DV DEV,A,Lect,26,32,81%,6.04,4.88,4.69,4.88,4.96,4.81,4.85,4.81,4.85,4.77
Spring,2010,CHRISTOPHER SPARSHOTT,HIS,79253,NATIVE AMERICAN HIST,W,Lect,1,2,50%,11,5,4,4,5,5,5,5,5,5
Spring,2010,BARBARA BURSTIN,HIS,79254,JEWSH AMERCN EXPERCE,A,Lect,7,12,58%,5.86,4,3.14,3.86,3.71,4.29,4.14,3.86,3.86,3.71
Spring,2010,DONNA HARSCH,HIS,79257,GERMANY SECN WRLD WR,A,Lect,14,26,54%,6.07,4.71,4.36,4.43,4.14,4.57,4.57,4.93,4.79,4.5
Spring,2010,WENDY GOLDMAN,HIS,79267,SVT UN WWII ML PL HS,A,Lect,12,30,40%,6,4.42,4.58,4.42,4.42,4.75,4.67,4.75,4.67,4.67
Spring,2010,RICHARD MADDOX,HIS,79275,INTRO TO GLOBAL STDS,A,Lect,14,31,45%,5.86,3.86,3.86,3.86,3.64,3.71,3.79,4.5,3.5,3.21
Spring,2010,JUDITH SCHACHTER,HIS,79278,RG RP: IN PEOPLE MED,A,Lect,12,18,67%,6.5,4.33,4.25,4.08,4.33,4.25,4.25,4.33,4.17,4
Spring,2010,LANSINE KABA,HIS,79279,NATL:USA SAUDI S AFR,W,Lect,3,14,21%,8,5,4.33,4.67,4.67,4.67,4.33,4.67,4.67,4.67
Spring,2010,BENJAMIN REILLY,HIS,79283,EUR ISLAMIC WORLD,W,Lect,1,8,13%,8,5,5,5,5,5,5,5,5,5
Spring,2010,LANSINE KABA,HIS,79285,ISLAM IN THE US,W,Lect,3,26,12%,7,4.67,4.33,4.33,5,4.67,5,5,5,4.33
Spring,2010,NICO SLATE,HIS,79286,GNDI KNG NOV LDR GLB,A,Lect,3,5,60%,4,5,5,5,5,5,5,5,5,5
Spring,2010,JOHN SOLURI,HIS,79288,BS HIS LT AM US REL,A,Lect,15,25,60%,5.6,4.53,3.8,4,4.27,4.2,3.93,4.67,4.2,3.93
Spring,2010,DONALD SUTTON,HIS,79292,CHNA IN OT: GNG GLOB,A,Lect,6,10,60%,7,4.67,4,4.33,4.67,4.33,4.5,5,4.83,4.33
Spring,2010,SHAWN ALFONSO-WELLS,HIS,79295,RACE RELTN ATLC WRLD,A,Lect,7,8,88%,5.86,4.29,3.57,3.57,3.71,4.29,4.43,4.86,4.14,3.86
Spring,2010,KAREN FAULK,HIS,79296,PRESPCTVS SCL PROTST,A,Lect,7,8,88%,5.43,4.71,4.57,4.29,4.29,4.57,4.71,4.71,4.43,4.43
Spring,2010,JOEL TARR,HIS,79303,PGH TRNSFM MDN UB AM,A3,Lect,11,24,46%,6.36,4.64,4.45,4.36,4.09,4.82,4.73,5,4.82,4.73
Spring,2010,STEVEN SCHLOSSMAN,HIS,79305,JVN DEL:IM RL PB PL,A,Lect,9,12,75%,6,4.78,4.56,4.22,4.11,4.67,4.56,5,4.33,4.33
Spring,2010,LAURIE EISENBERG,HIS,79307,RELGN POLTC MDL EAST,A,Lect,19,41,46%,5.79,4.79,4.79,4.89,4.42,4.89,4.79,4.79,5,4.68
Spring,2010,DONALD SUTTON,HIS,79310,RELIGIONS OF CHINA,A,Lect,6,15,40%,8,5,4.5,4.33,4.33,4.5,4.83,4.83,4.67,4.33
Spring,2010,JUDITH SCHACHTER,HIS,79315,HWI AMERCS PCF IS ST,A,Lect,7,14,50%,8.43,4.57,4.57,4.43,4.14,4.43,5,4.86,4.43,4.43
Spring,2010,PAUL EISS,HIS,79317,ART ANTHRPLGY EMPRE,A,Lect,13,24,54%,6.38,4.46,4.77,4.31,4.08,4.15,4.69,4.85,4.23,4
Spring,2010,ALLYSON CREASMAN,HIS,79323,FMLY GNDR SXTY ER HS,A,Lect,13,20,65%,6.64,4,4.38,4.38,4,4.31,4.54,4.62,4.31,4.38
Spring,2010,LINDA BENEDICT-JONES,HIS,79328,PHTGR & PHOTGY WW II,A,Lect,8,16,50%,5.38,5,4.75,4.75,4.63,5,5,5,4.88,4.88
Spring,2010,JARED DAY,HIS,79336,ENV HSY POL SLT SPRG,A,Lect,7,14,50%,5.43,4.71,4,3.86,4.57,4.71,4.57,5,4.71,4.57
Spring,2010,CAROLINE ACKER,HIS,79342,INTRO SCI TECH STDY,A,Lect,8,10,80%,7.63,4.88,4.63,4.38,4.88,4.75,4.88,4.88,4.75,4.63
Spring,2010,SCOTT SANDAGE,HIS,79345,ROOTS OF ROCK & ROLL,A,Lect,31,61,51%,8.68,4.77,4.61,4.74,4.58,4.74,4.87,4.52,4.71,4.71
Spring,2010,BARBARA BURSTIN,HIS,79349,THE HOLCST HSTCL PRP,A,Lect,7,21,33%,7.57,4.71,4.71,4.86,4.29,5,5,4.57,4.71,5
Spring,2010,EDITH BALAS,HIS,79351,BALLOT RUSSE & ARTST,A,Lect,8,15,53%,5,4.88,4.25,4.25,4.25,4.75,4.5,4.5,4.38,4.38
Spring,2010,KENNETH KEELING,HIS,79357,SP TPCS: HS BL AM MS,A,Lect,3,7,43%,2,4.67,5,5,5,5,4.67,5,5,5
Spring,2010,LAURIE EISENBERG,HIS,79360,HSTRCL EVIDNC INTPTN,A,Lect,8,15,53%,8.38,4.75,4.75,4.63,4.88,4.38,4.63,4.63,4.75,4.38
Spring,2010,STEVEN SCHLOSSMAN,HIS,79363,RISE MODERN GOLF,A,Lect,5,12,42%,5.6,4.8,4.8,4.8,4.8,4.6,4.8,5,5,4.8
Spring,2010,JOHN SOLURI,HIS,79377,FD CLT & PW: HSY EAT,A,Lect,19,42,45%,4.68,3.58,3.42,3.37,3.53,3.74,3.63,4.05,3.26,3.21
Spring,2010,ELAINE KING,HIS,79381,MUSEMS & EXHIBN SPCS,A,Lect,3,3,100%,5,3,1.67,2.33,2.33,3.33,2.67,2.67,2.67,2.67
Spring,2010,CAROLINE ACKER,HIS,79388,DRUG PLY ERA GLBLZTN,A,Lect,3,15,20%,5,4.33,4.67,4.33,4.67,4.67,4,4.67,5,4.33
Spring,2010,NAUM KATS,HIS,79396,MUSIC & SOCIETY CNTY,A,Lect,10,22,45%,4.7,4.6,3.7,4.2,3.6,4.5,4.3,4.9,4.4,4.6
Spring,2010,RICHARD MADDOX,HIS,79400,ADV STU ANTHRO & HIS,A,Lect,4,9,44%,5.75,4.75,4.5,4.5,5,4.75,4.5,4.75,4.5,4.5
Spring,2010,CHARLENE CASTELLANO,HIS,79427,RUSSIAS DEMONS,A,Lect,6,11,55%,8,4.5,4.17,4.5,4.17,4.33,4.5,4.67,4.33,4.5
Spring,2010,KATHERINE LYNCH,HIS,79701,GRAD RESEARCH SEM I,A,Lect,3,6,50%,12,4.67,4.67,4.33,5,5,5,4.67,4.67,4.33
Spring,2010,ROGER ROUSE,HIS,79705,SEMINAR IN INSTRCTN,A3,Lect,5,5,100%,6.8,4.8,4.8,4.8,5,4.8,4.6,5,5,4.6
Spring,2010,DONNA HARSCH,HIS,79720,GNDR IN COMPAR PRSPC,A,Lect,6,7,86%,11.5,4.5,4.17,4.17,4.83,4.5,4.67,5,4.67,4.5
Spring,2010,"TARDIO, T. (co-taught)",HSS,65102,HUMANTIES SCHOLRS II,A,Lect,6,7,86%,6.5,4.17,3.67,3.67,4.17,4,4.17,4.17,3.83,3.83
Spring,2010,"EISS, P. (co-taught)",HSS,65102,HUMANTIES SCHOLRS II,A,Lect,6,7,86%,5.75,3.75,3.75,3.5,4.25,4.25,4,4.75,3.5,4.25
Spring,2010,"STRAUB, K. (co-taught)",HSS,65202,HUMANTIES SCHOLAR IV,A,Lect,6,7,86%,9,4.5,3.67,3.33,3.83,3.17,2.83,4.5,3.5,3
Spring,2010,"DAWSON, J. (co-taught)",HSS,65202,HUMANTIES SCHOLAR IV,A,Lect,6,7,86%,8.6,3.8,4,3.25,3.6,3.2,3,4.6,3.4,3.4
Spring,2010,TIMOTHY HAGGERTY,HSS,65402,HUM SCHLRS SR RES SM,A,Lect,6,9,67%,2.5,4.67,3.83,4.5,4.5,3.83,4,4.67,4.83,4.83
Spring,2010,"WEINBERG, R. (co-taught)",HSS,67101,CONCPTS INFO SYSTEMS,A3,Lect,8,43,19%,4.63,4.88,4.14,4.38,4.38,4.5,3.88,4.75,4,4
Spring,2010,"MCKNIGHT, J. (co-taught)",HSS,67101,CONCPTS INFO SYSTEMS,A3,Lect,8,43,19%,5,4.88,4.25,4.38,4.38,4.25,4.25,4.75,4,4
Spring,2010,DIVAKARAN LIGINLAL,HSS,67130,ST:USER-CEN WEB DESG,W,Lect,11,14,79%,7.18,4.82,4.64,4.73,4.64,4.73,4.91,4.91,4.82,4.82
Spring,2010,RAJA SOORIAMURTHI,HSS,67170,FR SM:PZ GM PRB SLVG,A,Lect,12,14,86%,4,4.5,4.25,4.25,3.92,4.58,4.17,4.75,4.08,4.33
Spring,2010,JOSEPH SCOTT,HSS,67211,INTRO BUS SYS PRGM,A,Lect,3,10,30%,5,3.67,4,4,4.33,3.67,3.67,5,3.67,3.67
Spring,2010,CLARENCE HEIMANN,HSS,67272,APPLCTN DESGN & DEV,1,Lect,17,34,50%,9.76,4.24,4.12,4.5,4,4.41,4,4.47,4,4.12
Spring,2010,CLARENCE HEIMANN,HSS,67272,APPLCTN DESGN & DEV,2,Lect,6,11,55%,7,4.5,3.67,4,3.67,4.33,3.5,4.5,3.33,3.67
Spring,2010,DANIEL PHELPS,HSS,67272,APPLCTN DESGN & DEV,W,Lect,9,17,53%,10.67,4.44,4.22,4.22,4,4.67,4.56,4.78,4.25,3.63
Spring,2010,DANIEL PHELPS,HSS,67280,ST:INFO SYS SECURITY,W,Lect,4,7,57%,8,5,3.75,4.75,3.75,4,4,5,4.25,4.25
Spring,2010,IAN LACEY,HSS,67312,ST:STR INFO MGMT PLN,W,Lect,1,2,50%,5,4,4,4,3,4,4,4,3,3
Spring,2010,DIVAKARAN LIGINLAL,HSS,67314,ST:XML WEB C#&.NET,W,Lect,2,2,100%,6.5,5,5,5,5,5,5,5,5,5
Spring,2010,JERIA MCKNIGHT,HSS,67325,GLOBAL SYS DLVRY MDL,A4,Lect,19,30,63%,4.84,4.74,4.58,4.58,4.37,4.63,4.63,4.83,4.74,4.58
Spring,2010,RANDY WEINBERG,HSS,67326,GLOBAL PROJ MNGMNT,A3,Lect,8,15,53%,5,4.75,4.75,4.88,4.63,4.88,4.75,5,4.75,4.88
Spring,2010,SELMA LIMAM MANSAR,HSS,67326,GLOBAL PROJ MNGMNT,W3,Lect,9,14,64%,6.67,4,4.22,4.56,3.89,4.33,4.67,4.89,4.44,4.56
Spring,2010,"WEINBERG, R. (co-taught)",HSS,67373,SFTWR DEVLPMNT PROJ,A,Lect,32,63,51%,9.95,4.35,3.88,4,3.94,4.18,3.76,4.59,3.94,4.24
Spring,2010,"HEIMANN, C. (co-taught)",HSS,67373,SFTWR DEVLPMNT PROJ,A,Lect,32,63,51%,11,4.45,4,4.5,4.36,4.6,4.3,4.27,4.5,4.5
Spring,2010,"SOORIAMURTHI, R. (co-taught)",HSS,67373,SFTWR DEVLPMNT PROJ,A,Lect,32,63,51%,9.67,4.5,4.3,4.5,4.44,4.5,4.3,4.5,4.4,4.3
Spring,2010,"MCKNIGHT, J. (co-taught)",HSS,67373,SFTWR DEVLPMNT PROJ,A,Lect,32,63,51%,11.43,4.43,4.21,4.36,4.21,4.36,4.31,4.69,4.29,4.36
Spring,2010,IAN LACEY,HSS,67373,SFTWR DEVLPMNT PROJ,W,Lect,4,7,57%,11.75,4.25,3.5,3.75,3.75,3.75,3.5,4.75,4.25,4.25
Spring,2010,ESTER HOOGSTADEN,ML,82101,ELEMENTARY FRENCH I,A,Lect,14,19,74%,7.36,4.79,4.86,4.64,4.79,4.79,4.86,4.93,4.93,4.86
Spring,2010,ESTER HOOGSTADEN,ML,82102,ELEMENTARY FRENCH II,A,Lect,11,11,100%,9.09,4.91,4.82,4.64,4.82,4.91,4.91,4.91,4.91,4.7
Spring,2010,CHRISTOPHER JONES,ML,82104,ELEM FRNCH II ONLINE,A,Lect,4,5,80%,6.5,4,4.25,4,3.75,3.5,3.75,4.75,4.25,3.5
Spring,2010,ethanp,ML,82112,ELEMENTARY ARABIC II,A,Lect,5,11,45%,9.8,3.8,3.6,4,3.2,4.4,3.6,3.4,3.4,4
Spring,2010,CHRISTIAN HALLSTEIN,ML,82121,ELEMENTARY GERMAN I,A,Lect,11,18,61%,8.55,4.82,4.73,4.82,4.36,4.82,5,4.91,5,4.91
Spring,2010,GABRIELE MAIER,ML,82121,ELEMENTARY GERMAN I,B,Lect,7,9,78%,8.43,5,5,5,4.86,5,5,5,5,4.86
Spring,2010,GABRIELE MAIER,ML,82122,ELEMENTARY GERMAN II,A,Lect,14,16,88%,6.93,4.5,4.71,4.79,4.71,4.43,4.5,4.71,4.71,4.21
Spring,2010,JING ZHOU,ML,82132,ELEM CHINESE II,A,Lect,6,10,60%,9.2,4.67,4.33,4.5,4.67,4.67,4.67,4.83,4.83,4.83
Spring,2010,JING ZHOU,ML,82132,ELEM CHINESE II,B,Lect,8,17,47%,5.38,4.75,4.25,4.38,4.38,4.25,4.75,4.63,4.63,4.43
Spring,2010,YAN LIU,ML,82132,ELEM CHINESE II,C,Lect,5,6,83%,8,4.8,4.4,4.4,4.8,4.4,4.6,4.6,4.6,4.8
Spring,2010,HUIWEN LI,ML,82132,ELEM CHINESE II,D,Lect,8,13,62%,7.25,5,4.63,4.88,4.75,4.63,4.75,4.75,4.88,4.5
Spring,2010,HUIWEN LI,ML,82132,ELEM CHINESE II,E,Lect,11,22,50%,6.91,4.91,4.45,4.55,4.82,4.73,4.45,4.91,4.82,4.82
Spring,2010,HUIWEN LI,ML,82132,ELEM CHINESE II,F,Lect,4,9,44%,6.5,4.75,4.25,4.75,4.75,4.25,4.25,4.5,4.5,4.5
Spring,2010,SUE-MEI WU,ML,82134,ELE CHINESE ONLINE 2,A,Lect,13,18,72%,7.77,4.46,4.54,4.31,4.54,4.31,4.23,4.54,4.38,4.23
Spring,2010,ROSA BAHAMONDES RIVERA,ML,82141,ELEMENTARY SPANISH I,A,Lect,8,14,57%,8.43,5,4.5,4.75,4.75,4.75,5,4.88,5,4.88
Spring,2010,MARIA CUBAS-MORA,ML,82142,ELEM SPANISH II,A,Lect,4,7,57%,6,5,4.75,4.5,4.75,4.75,4.75,4.75,4.75,4.5
Spring,2010,MARIA CUBAS-MORA,ML,82142,ELEM SPANISH II,B,Lect,2,6,33%,9.5,5,5,4.5,5,5,5,5,5,5
Spring,2010,ERIK HELIN,ML,82142,ELEM SPANISH II,W,Lect,2,2,100%,11,5,5,5,5,5,5,5,5,5
Spring,2010,THERESE TARDIO,ML,82144,ELEM SPANSH II ONLNE,A,Lect,4,7,57%,7.25,4.25,4,4.25,4.25,4.5,4.5,4.25,4.5,4.75
Spring,2010,JANICE VAIRO,ML,82162,ELEM ITALIAN II,A,Lect,1,4,25%,8,5,5,5,5,5,5,5,5,5
Spring,2010,JANICE VAIRO,ML,82162,ELEM ITALIAN II,B,Lect,2,5,40%,9.5,5,5,5,5,5,5,5,5,5
Spring,2010,JANICE VAIRO,ML,82162,ELEM ITALIAN II,C,Lect,5,7,71%,6.8,4.2,4.2,4,3.8,4,4,4,3.8,4
Spring,2010,GIOVANNI PUPPO,ML,82162,ELEM ITALIAN II,D,Lect,1,5,20%,5,4,4,4,4,3,3,4,4,3
Spring,2010,GIOVANNI PUPPO,ML,82163,DLS ITALIAN I OR II,A,Lect,2,10,20%,6.5,4.5,4.5,4,4,4.5,4,4.5,4.5,3.5
Spring,2010,SHINGO ICHIKAWA,ML,82172,ELEM JAPANESE II,A,Lect,9,16,56%,8,4.89,4.78,4.89,4.89,4.78,4.89,4.89,4.89,4.67
Spring,2010,POOJA REDDY,ML,82172,ELEM JAPANESE II,B,Lect,2,8,25%,6.5,5,5,5,5,5,5,5,5,5
Spring,2010,FANG-CHI SCHEIDE,ML,82172,ELEM JAPANESE II,C,Lect,7,11,64%,7.57,4.71,4.29,4.29,4.43,4.43,4.29,4.71,4.43,4.43
Spring,2010,FANG-CHI SCHEIDE,ML,82172,ELEM JAPANESE II,D,Lect,9,11,82%,11.33,5,4.89,5,5,5,5,5,5,4.89
Spring,2010,CHISATO NINOMIYA,ML,82172,ELEM JAPANESE II,E,Lect,8,13,62%,8.75,4.88,4.75,4.63,4.63,4.63,4.75,4.88,4.75,4.13
Spring,2010,CHISATO NINOMIYA,ML,82172,ELEM JAPANESE II,F,Lect,4,10,40%,11.75,5,5,5,5,5,5,5,5,5
Spring,2010,NAUM KATS,ML,82186,FR SM:RSSN CLT,A,Lect,7,15,47%,5,4.71,3.71,4.14,3.29,4.71,4,4.29,4.29,4
Spring,2010,CHARLENE CASTELLANO,ML,82192,ELEM RUSSIAN II,A,Lect,6,10,60%,8.5,4.83,4.5,4.5,4.83,4.67,4.83,5,4.5,4.67
Spring,2010,MICHAEL WEST,ML,82201,INTERMED FRENCH I,A,Lect,9,24,38%,3.88,4.33,3.89,3.78,3.56,4,4,4.44,3.44,3.22
Spring,2010,MICHAEL WEST,ML,82202,INTERMED FRENCH II,A,Lect,17,27,63%,3.76,4.65,3.94,3.88,3.82,4.47,4.29,4.94,4.29,4.12
Spring,2010,LOUBNA EL ABBADI,ML,82212,INTRMDT ARABIC II,A,Lect,3,3,100%,9,5,5,5,5,5,5,5,5,5
Spring,2010,GABRIELE MAIER,ML,82222,INTERMED GERMAN II,A,Lect,8,9,89%,5,4.75,4.5,4.5,4.5,4.75,4.63,5,4.75,4.63
Spring,2010,TIANXUE YAO,ML,82232,INTERMED CHINESE II,A,Lect,6,8,75%,5.5,4.83,4.5,4.67,4.67,4.5,4.67,4.67,4.5,4.67
Spring,2010,TIANXUE YAO,ML,82232,INTERMED CHINESE II,B,Lect,7,10,70%,7.14,5,5,5,5,5,5,5,5,5
Spring,2010,TIANXUE YAO,ML,82232,INTERMED CHINESE II,C,Lect,6,15,40%,6.5,5,4.83,5,5,4.67,4.83,5,4.83,4.83
Spring,2010,SHUAI LI,ML,82235,INTSV INTRMD CHINESE,A,Lect,3,6,50%,5,5,4.67,4.33,5,4,4.33,5,4.67,4.67
Spring,2010,DONGBO ZHANG,ML,82235,INTSV INTRMD CHINESE,B,Lect,3,8,38%,9,5,5,5,4.67,5,5,5,4.67,4.67
Spring,2010,CARRIE RUIZ,ML,82241,INTERMED SPANISH I,A,Lect,12,16,75%,8,4.58,4.58,4.58,4.58,4.67,4.42,4.75,4.67,4.5
Spring,2010,CANDACE SKIBBA,ML,82242,INTERMED SPANISH II,A,Lect,7,7,100%,10.14,4.43,4,4,4.14,4,4.29,4.57,4.14,4.14
Spring,2010,CANDACE SKIBBA,ML,82242,INTERMED SPANISH II,B,Lect,5,10,50%,9.2,4.6,4.2,3.8,3.8,4.2,4.4,4.8,4.4,4.4
Spring,2010,ERIK HELIN,ML,82242,INTERMED SPANISH II,W,Lect,1,3,33%,5,5,5,5,5,5,5,5,5,5
Spring,2010,JANICE VAIRO,ML,82262,INTERMED ITALIAN II,A,Lect,9,15,60%,4.67,4.78,4.63,4.56,4.89,4.67,4.67,4.78,4.89,4.78
Spring,2010,YASUFUMI IWASAKI,ML,82272,INTERMED JAPANESE II,A,Lect,9,15,60%,8.33,3.89,4.11,4.44,4,3.78,4.11,4.78,4.11,3.89
Spring,2010,SANAKO MITSUGI,ML,82272,INTERMED JAPANESE II,B,Lect,8,13,62%,8.75,4.88,4.75,4.63,4.88,4.63,4.5,4.88,4.63,4.63
Spring,2010,MASAHIRO OKAMOTO,ML,82272,INTERMED JAPANESE II,C,Lect,6,9,67%,11.6,4.83,4.67,4.67,4.67,4.17,4.67,5,4.83,4.83
Spring,2010,BARBARA LITT,ML,82273,INTRO JAP LANG/CULT,A,Lect,8,16,50%,6.13,4.63,4.75,4.63,4.75,4.63,4.63,5,4.5,4.5
Spring,2010,BARBARA LITT,ML,82273,INTRO JAP LANG/CULT,B,Lect,4,16,25%,4.25,4,4.75,4.75,3.5,3.25,4,4,3.25,3.25
Spring,2010,SUSAN POLANSKY,ML,82281,TUTOR COMM OUTREACH,A,Lect,4,4,100%,8.75,5,5,5,5,5,4.75,5,5,5
Spring,2010,SILVIA PESSOA,ML,82282,COMMNTY SRVC LRNING,W,Lect,3,10,30%,6,4.67,4,4.33,3.67,4.67,4.67,4.67,4,4.33
Spring,2010,NAUM KATS,ML,82292,INT RUSSIAN II,A,Lect,3,7,43%,4,4.33,4,4,4,4,4,4.33,4.33,4.33
Spring,2010,ALISON HALASZ,ML,82303,FRENCH CULTURE,A,Lect,9,11,82%,10.33,4.89,4.89,4.67,4.89,4.89,4.78,5,5,4.78
Spring,2010,CHRISTOPHER JONES,ML,82304,FRANCOPHONE WORLD,A,Lect,9,10,90%,8,4,4.56,4.22,4.56,4.56,4.33,4.44,4.11,4.44
Spring,2010,STEPHEN BROCKMANN,ML,82323,GER AUS SWZRLND 20 C,A,Lect,6,10,60%,5,4.17,3.67,4,4,3.83,4.17,4.33,3.67,3.83
Spring,2010,LIU LI,ML,82332,ADVANCED CHINESE II,A,Lect,6,13,46%,8.5,4.33,4,4,4,4,4.17,4.67,4,4.33
Spring,2010,YUEMING YU,ML,82332,ADVANCED CHINESE II,B,Lect,8,16,50%,8,4.88,4.5,4.88,4.63,4.75,4.75,4.5,4.75,4.63
Spring,2010,YUEMING YU,ML,82332,ADVANCED CHINESE II,C,Lect,6,17,35%,6.5,5,4.5,4.67,4.67,4.83,4.67,4.83,4.67,4.5
Spring,2010,XIAOFEI KANG,ML,82333,INTRO CHNSE LNG CUL,A,Lect,12,23,52%,7.25,4.67,4.58,4.17,4.25,4.58,4.58,4.5,4.42,4.33
Spring,2010,TIANXUE YAO,ML,82335,READINGS IN CHINESE,A,Lect,6,10,60%,6,4.67,4.67,4.67,4.83,4.67,4.5,4.83,4.83,4.6
Spring,2010,CANDACE SKIBBA,ML,82342,SPAIN LNG & CLT,A,Lect,8,10,80%,7.63,4.63,4.38,4.75,4.13,4.5,4.5,4.88,4.5,4.38
Spring,2010,THERESE TARDIO,ML,82343,LAT AME-LANG & CLTR,A,Lect,12,16,75%,9,4.33,3.42,3.33,3,3.83,3.75,4.17,3.83,3.5
