Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2013,JOHN GASPER,BA,70208,REGRESSION ANALYSIS,W,Lect,29,38,76%,10.64,4.52,4.17,4.52,4.34,4.55,4.59,4.86,4.52,4.31
Spring,2013,MARK FICHMAN,BA,70311,ORGNZTN BEHAVIOR,A,Lect,27,51,53%,7.11,3.08,2.77,2.85,2.12,3.19,3.23,2.88,2.77,2.5
Spring,2013,MARK FICHMAN,BA,70311,ORGNZTN BEHAVIOR,B,Lect,18,53,34%,6.67,3.39,3.47,3.5,2.83,3.53,3.67,3.06,3.06,3.11
Spring,2013,MARK FICHMAN,BA,70311,ORGNZTN BEHAVIOR,C,Lect,30,53,57%,7.14,3.46,3.43,3.5,2.46,3.67,3.25,3.29,3.11,3
Spring,2013,ELAINE HYDER,BA,70321,NEGOTIATN CNFLCT RES,A,Lect,3,15,20%,5,4,4,4.67,3,4.67,4.67,4.33,4,4.33
Spring,2013,BENJAMIN COLLIER,BA,70321,NEGOTIATN CNFLCT RES,W,Lect,18,20,90%,8.89,4.67,4.67,4.83,4.65,4.67,4.72,4.89,4.72,4.89
Spring,2013,BENJAMIN COLLIER,BA,70323,EMPIRICAL RESEARCH,W,Lect,22,23,96%,8.14,4.55,4.55,4.5,4.64,4.5,4.5,4.85,4.55,4.55
Spring,2013,TAE WAN KIM,BA,70332,BUS SOCIETY & ETHICS,A,Lect,49,63,78%,7.11,4.9,4.51,4.59,4.67,4.84,4.59,4.86,4.63,4.57
Spring,2013,TAE WAN KIM,BA,70332,BUS SOCIETY & ETHICS,B,Lect,47,61,77%,7.17,4.87,4.36,4.66,4.64,4.7,4.53,4.66,4.61,4.43
Spring,2013,MOHAMMED AL-KHULAIFI,BA,70332,BUS SOCIETY & ETHICS,W,Lect,40,64,63%,8.77,2.95,3.05,3.18,2.28,3.1,3.08,2.9,2.75,2.43
Spring,2013,PARAM SINGH,BA,70339,INFO TCHNGY FINANCE,A4,Lect,9,26,35%,8,3.89,4.11,4.11,3.33,4,3.78,4.67,3.56,3.89
Spring,2013,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,Lect,13,29,45%,7.08,4.85,4.54,4.46,4.54,4.69,4.38,4.77,4.46,4.54
Spring,2013,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,B,Lect,14,29,48%,6.07,4.71,4.36,4.5,4.29,4.43,4.43,4.79,4.43,4.36
Spring,2013,NANCY KOERBEL,BA,70340,BUSINESS COMMUNCTNS,C,Lect,11,31,35%,4.45,4.45,4.18,4.18,3.82,4.36,4.18,4.82,4,3.91
Spring,2013,EMIN CIVI,BA,70342,MANAGE ACRSS CLTURES,W,Lect,15,21,71%,9.87,4.53,4.6,4.33,4.6,4.53,4.6,4.73,4.53,4.4
Spring,2013,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,A,Lect,15,25,60%,6.2,4.87,4.8,4.87,4.73,4.67,4.73,4.8,4.6,4.4
Spring,2013,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,B,Lect,9,24,38%,5.33,4.56,4.22,4.33,4.22,4.22,4,4.56,4.11,4.22
Spring,2013,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,C,Lect,8,24,33%,8,4.75,4.75,4.5,4.75,4.75,4.5,4.88,4.75,4.5
Spring,2013,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,D,Lect,9,21,43%,5.33,5,5,4.89,4.89,5,5,5,5,5
Spring,2013,J MCGINNIS,BA,70345,BUSINESS PRSNTATIONS,W,Lect,11,19,58%,11.64,4.27,4.09,4.18,4.45,4.45,4.18,3.91,4.18,4.18
Spring,2013,J MCGINNIS,BA,70345,BUSINESS PRSNTATIONS,X,Lect,10,15,67%,11.33,4.7,4.6,4.6,4.6,4.7,4.6,3.8,4.3,4.6
Spring,2013,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,Lect,13,19,68%,3.85,3.46,3.85,3.77,3.54,3.85,3.85,2.23,3.15,3.23
Spring,2013,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,B,Lect,9,19,47%,4,4.44,4.33,4.22,4.56,4.33,4.33,3.89,4.22,4.22
Spring,2013,JAMES ROBERTS,BA,70364,BUSINESS LAW,A,Lect,20,33,61%,6.8,3.35,3.65,3.55,2.6,3.6,3.75,4.4,3.35,3.35
Spring,2013,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,Lect,13,34,38%,7.31,4.08,2.85,2.92,2.69,4.15,4,3.85,4,3.92
Spring,2013,DAVID TUNGATE,BA,70366,INTEL PROPRTY & ECOM,A4,Lect,23,53,43%,5.78,4.78,4.65,4.65,4.09,4.7,4.74,4.78,4.65,4.57
Spring,2013,VINCENT SLAUGH,BA,70371,OPERATSNS MANAGEMENT,A,Lect,24,45,53%,5.88,4.54,4.21,4.17,3.71,4.29,3.96,5,3.88,3.96
Spring,2013,YOU CHAN KEVIN CHUNG,BA,70381,MARKETING I,A,Lect,23,70,33%,5.91,3,3.83,3.61,2.91,3.35,3.3,4.04,2.78,2.74
Spring,2013,CHRIS TELMER,BA,70391,FINANCE,A,Lect,29,30,97%,8.62,3.9,3.41,3.52,3.03,3.86,3.21,3.86,3.28,3.24
Spring,2013,RAZI IMAM,BA,70393,OPEN INNOVATION,A3,Lect,6,13,46%,5.5,4.83,4.83,4.67,5,5,4.33,4.83,4.67,4.67
Spring,2013,MICHAEL EWENS,BA,70397,INTRO ENTREPN FINANC,A3,Lect,12,24,50%,8.27,4.25,4.17,4.25,3.92,4.25,4,4.42,4.17,4.25
Spring,2013,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,Lect,25,47,53%,10.6,4.28,4.36,4.56,4.24,4.56,4.28,4.56,4.4,4.24
Spring,2013,STEPHEN VARGO,BA,70401,MANAGEMENT GAME,W,Lect,24,41,59%,13.57,4.79,4.71,4.67,4.75,4.63,4.67,4.83,4.71,4.75
Spring,2013,KATHARINE ANDERSON,BA,70415,INTRO ENTREPRENRSHIP,A,Lect,11,28,39%,8.27,4.82,4.36,4.45,4.55,4.82,4.82,4.91,4.55,4.55
Spring,2013,WILLIAM COURTRIGHT,BA,70415,INTRO ENTREPRENRSHIP,B,Lect,22,29,76%,6.36,4.82,4.77,4.64,4.64,4.59,4.5,4.9,4.68,4.5
Spring,2013,DAVID MAWHINNEY,BA,70416,NEW VENTURE CREATION,A,Lect,18,35,51%,7.33,4.83,4.56,4.5,4.67,4.78,4.39,4.56,4.67,4.56
Spring,2013,GEORGE WHITE,BA,70416,NEW VENTURE CREATION,W,Lect,10,14,71%,8,4.9,5,5,5,5,4.9,5,4.8,4.7
Spring,2013,GEORGE WHITE,BA,70418,FIN ENTREPRENSHIP,W,Lect,9,12,75%,7.33,4.89,4.56,4.67,4.56,5,4.89,4.78,4.67,4.78
Spring,2013,ROBERT CULBERTSON,BA,70419,ENTREPRNP PRCTM APPT,A,Lect,24,51,47%,8.38,4.88,4.33,4.58,4.63,4.88,4.83,4.96,4.88,4.79
Spring,2013,RADHIKA LUNAWAT,BA,70422,MANAGERIAL ACCOUNTNG,A,Lect,5,10,50%,3.5,5,4.75,4.75,4.5,5,5,5,5,4.5
Spring,2013,SIDNEY THOMAS EMERSON,BA,70423,ENTREPSHP SCIENTISTS,W,Lect,6,12,50%,7,4.5,4.83,4.67,4.17,4.83,4.33,5,4.17,4
Spring,2013,JACK STECHER,BA,70424,CORP FINAN REPTNG,A,Lect,9,26,35%,5.67,4.67,4.22,4.11,4,4.56,4.44,5,4.44,4.44
Spring,2013,AMANDA FOX,BA,70425,ENTRPRSHP CRTV INDSR,A,Lect,6,18,33%,7.5,4.33,4.17,4,4,4.5,4.17,4.5,4.5,4.17
Spring,2013,JING LI,BA,70428,FINANCL STATMNT ANAL,A,Lect,5,13,38%,10.25,4.6,4.4,4.6,4.2,4.8,4.2,4.8,4.4,4.4
Spring,2013,MILTON COFIELD,BA,70430,INTERNATNL MGMNT,A,Lect,10,22,45%,8.9,4.1,3.6,3.9,3.4,4.1,4.1,4.4,3.7,4
Spring,2013,EMIN CIVI,BA,70435,INTERNATIONAL RETLG,W,Lect,4,5,80%,11,4.75,4.75,4.75,4.75,4.75,4.75,5,4.5,4.75
Spring,2013,PARAM SINGH,BA,70443,DGTL MKTG SCL MD STG,A3,Lect,7,7,100%,8.86,4.71,3.71,4.71,3.29,4.86,4.86,4.71,4.57,4.71
Spring,2013,SIDNEY THOMAS EMERSON,BA,70448,CEO PERSPECTIVE,W,Lect,4,11,36%,5,4.75,4.75,4.5,4.5,5,4.75,5,4.75,4.75
Spring,2013,WOLFGANG GATTERBAUER,BA,70451,MANGEMNT INFRMT SYST,A,Lect,13,28,46%,7.54,4.54,3.62,3.77,3.54,4,3.77,4.62,3.85,3.85
Spring,2013,TRIDAS MUKHOPADHYAY,BA,70451,MANGEMNT INFRMT SYST,W,Lect,17,28,61%,9.19,4.94,4.94,4.94,4.94,4.94,4.88,4.94,4.88,4.88
Spring,2013,WOLFGANG GATTERBAUER,BA,70455,MODRN DATA MANGEMNT,A,Lect,6,14,43%,10.5,4.5,4,3.83,4,3.6,4,4.17,4,4
Spring,2013,TRIDAS MUKHOPADHYAY,BA,70455,MODRN DATA MANGEMNT,W,Lect,6,7,86%,8,5,5,5,5,5,5,5,5,5
Spring,2013,ANDRE CIRE,BA,70460,MATH MDLS FR CNSLTNG,A,Lect,10,14,71%,8.3,4.6,4.4,4.4,3.6,4.4,4,4.8,4,3.9
Spring,2013,TIMOTHY DERDENGER,BA,70465,TECHNOLOGY STRATEGY,A,Lect,6,14,43%,4.5,4.17,4.17,4.17,3.67,4.33,4.5,4.67,4,4.33
Spring,2013,QIHANG LIN,BA,70471,SUPPLY CHAIN MANGEMN,A,Lect,14,33,42%,6.29,3.71,4,4.21,3.29,3.71,3.57,4.36,3.36,3.21
Spring,2013,SHAM KEKRE,BA,70479,MANG ENTER OF FUTURE,W,Lect,4,12,33%,8,4.5,4,4.25,4,4.25,4.75,5,4.5,4.25
Spring,2013,LLOYD CORDER,BA,70480,INTERNTNL MARKETING,A,Lect,13,27,48%,5,4.62,4,3.92,4.23,4.23,4,4.77,4.15,4.31
Spring,2013,JEFFREY GALAK,BA,70481,MARKETING RESEARCH,A,Lect,13,27,48%,8.23,4.15,4.08,4.08,3.46,4,4.15,3.85,3.85,3.69
Spring,2013,PETER STUETTGEN,BA,70484,MARKETING ANALYTICS,W,Lect,4,6,67%,13.25,5,5,5,4.75,4.75,5,5,5,5
Spring,2013,PETER STUETTGEN,BA,70486,PRICING,W3,Lect,4,4,100%,14.75,4.75,4.5,4.75,4.75,4.5,4.5,5,4.5,4.5
Spring,2013,MICHAEL SMITH,BA,70488,INTERACTIVE MARKETNG,A3,Lect,11,24,46%,6.8,4.91,4.82,4.82,4.45,4.91,4.82,5,4.91,4.91
Spring,2013,PATRICK SILEO,BA,70492,INVESTMENT ANALYSIS,W,Lect,7,8,88%,9.86,4.29,3.43,3.43,3.29,3.86,3.86,4.43,3.29,3.57
Spring,2013,BRENT GLOVER,BA,70495,CORPORATE FINANCE,A,Lect,12,27,44%,10,4.58,4.25,4.25,3.5,4.42,4,4.67,4.17,3.92
Spring,2013,BRENT GLOVER,BA,70495,CORPORATE FINANCE,B,Lect,15,35,43%,10,4.53,4.47,4.6,4,4.6,4.47,4.87,4.6,4.53
Spring,2013,MUHAMMAD FAROOQI,BA,70495,CORPORATE FINANCE,W,Lect,9,11,82%,12.22,5,4.89,5,5,5,5,5,5,4.89
Spring,2013,MICHAEL EWENS,BA,70496,ENTRP FIN:VLN & DEAL,A4,Lect,14,32,44%,8.92,4.57,4.57,4.36,4.36,4.71,4.43,4.71,4.57,4.5
Spring,2013,LARS-ALEXANDER KUEHN,BA,70497,DERIVATIVE SECURTIES,A,Lect,11,20,55%,6.33,4.73,4.64,4.73,4.27,4.55,4.73,4.64,4.45,4.64
Spring,2013,MUHAMMAD FAROOQI,BA,70497,DERIVATIVE SECURTIES,W,Lect,3,5,60%,7,5,5,5,5,5,5,5,5,5
Spring,2013,BENJAMIN COLLIER,BA,70504,INDP STDY ORG BEHAV,W,Lect,2,2,100%,8,5,4.5,4.5,5,5,4.5,5,5,5
Spring,2013,SIDNEY THOMAS EMERSON,BA,70508,IND STDY INTL MNGMNT,W,Lect,6,8,75%,5.6,4.83,4.83,5,4.5,5,4.83,5,5,5
Spring,2013,ANTHONY STANTON,BA,70643,PBLSHNG ON THE WWW,A,Lect,14,23,61%,7.57,4.57,4.43,4.36,4.43,4.43,4.43,4.57,4.14,4.21
Fall,2013,MILTON COFIELD,BA,70100,GLOBAL BUSINESS,A,Lect,55,85,65%,7.11,3.71,3.04,3.31,2.96,3.83,3.33,4.04,3.33,3.09
Fall,2013,STARLING HUNTER,BA,70100,GLOBALBUSINESS,W,Lect,35,43,81%,6.59,4.54,4.41,4.43,4.11,4.17,4.17,4.31,4.14,4.11
Fall,2013,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,Lect,29,49,59%,5.52,3.74,4.39,4.21,3.57,4.21,4.3,4.21,4.11,4.04
Fall,2013,DAVID LAMONT,BA,70101,INTRO BUSINESS MGMNT,B,Lect,26,43,60%,4.31,4.04,4.12,4.12,4.08,4.15,3.92,4.35,3.92,3.88
Fall,2013,STEPHEN VARGO,BA,70101,INTROBUSINESSMGMNT,W,Lect,3,7,43%,12.33,4.67,4,4,4.67,4.33,4,5,4.33,4.33
Fall,2013,ANDREW BIRD,BA,70122,INTRO TO ACCOUNTING,1,Lect,27,57,47%,5.56,4.04,4.19,4.15,3.63,4,4.15,4.37,3.96,3.96
Fall,2013,ANDREW BIRD,BA,70122,INTRO TO ACCOUNTING,2,Lect,43,67,64%,4.93,3.98,4.26,4.23,3.83,4.21,4.37,4.33,4.09,4.07
Fall,2013,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MGMT,A,Lect,22,35,63%,5,4.73,4.64,4.77,4.59,4.77,4.77,4.82,4.36,4.36
Fall,2013,JESSICA CISEWSKI,BA,70207,PROB & STAT BUS APPL,A,Lect,38,69,55%,6.68,4.42,4.22,4.26,4.13,4.03,4.08,4.57,4.08,3.84
Fall,2013,MARK FICHMAN,BA,70311,ORGNZTN BEHAVIOR,A,Lect,29,44,66%,7.93,3.62,3.79,3.9,3.17,4.1,3.97,3.48,3.79,3.79
Fall,2013,MARK FICHMAN,BA,70311,ORGNZTN BEHAVIOR,B,Lect,31,56,55%,7.55,4.06,4.26,4.16,3.77,4.23,4.23,3.87,4.23,4.1
Fall,2013,MARK FICHMAN,BA,70311,ORGNZTN BEHAVIOR,C,Lect,29,55,53%,6.45,3.46,3.69,3.72,3.17,3.9,3.97,3.52,3.62,3.62
Fall,2013,BENJAMIN COLLIER,BA,70311,ORGNZTNBEHAVIOR,W,Lect,43,47,91%,9.52,4.58,4.65,4.7,4.37,4.56,4.7,4.81,4.59,4.51
Fall,2013,BENJAMIN COLLIER,BA,70311,ORGNZTNBEHAVIOR,X,Lect,26,27,96%,8.81,4.31,4.5,4.69,4.15,4.54,4.54,4.77,4.73,4.65
Fall,2013,ELAINE HYDER,BA,70321,NEGOTIATN CNFLCT RES,A,Lect,10,22,45%,5.6,4.1,4.1,4,3.3,4.3,4.1,4.1,3.8,3.9
Fall,2013,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,A,Lect,28,49,57%,7.04,4.04,4.18,4.18,3.29,4.25,4,4,3.75,3.64
Fall,2013,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,B,Lect,30,55,55%,6.8,4.47,4.4,4.4,3.77,4.57,4.53,4.53,4.48,4.43
Fall,2013,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,Lect,21,30,70%,7.25,4.52,4.19,4.3,4.38,4.57,4.33,4.43,4.24,4.19
Fall,2013,NANCY KOERBEL,BA,70340,BUSINESS COMMUNCTNS,B,Lect,15,29,52%,4.8,4.27,3.67,3.87,3.33,4.13,4,4.71,3.8,3.87
Fall,2013,NANCY KOERBEL,BA,70340,BUSINESS COMMUNCTNS,C,Lect,15,29,52%,4.8,3.71,3.13,3.33,3.07,3.6,3.47,4.6,3,2.93
Fall,2013,J MCGINNIS,BA,70340,BUSINESSCOMMUNCTNS,W,Lect,18,22,82%,17.5,3.78,3.5,3.67,3.78,4.17,3.61,3.06,3.44,3.78
Fall,2013,J MCGINNIS,BA,70340,BUSINESSCOMMUNCTNS,X,Lect,19,21,90%,16.37,3.94,3.95,3.89,3.95,4.21,3.74,3.26,3.68,3.84
Fall,2013,J MCGINNIS,BA,70343,INTRPERSNLCOMMNCATN,W,Lect,1,4,25%,8,5,5,5,5,5,5,5,4,4
Fall,2013,JOSEPH RUDMAN,BA,70345,BUSINESS PRSNTATIONS,A,Lect,12,16,75%,7,4.58,4.58,4.67,4.67,4.5,4.58,4.25,4.42,4.5
Fall,2013,RONALD PLACONE,BA,70345,BUSINESS PRSNTATIONS,B,Lect,18,21,86%,5.33,5,4.94,4.94,4.94,4.94,4.89,5,4.94,4.94
Fall,2013,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,C,Lect,9,23,39%,5.33,5,4.89,5,5,4.78,4.89,4.78,4.78,4.89
Fall,2013,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,Lect,16,22,73%,5.75,4.88,4.69,4.69,4.94,4.44,4.63,4.19,4.5,4.56
Fall,2013,DAVID TUNGATE,BA,70364,BUSINESS LAW,A,Lect,27,61,44%,6.93,4.26,4.27,4.3,3.58,4.44,4.44,4.33,4.07,4.22
Fall,2013,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,Lect,8,15,53%,8.38,3.63,3,3.25,3.13,3.75,3.5,3.75,3.5,3.5
Fall,2013,SOO-HAENG CHO,BA,70371,OPERATSNS MANAGEMENT,A,Lect,43,54,80%,6.21,4.28,4.26,4.33,3.63,4.35,3.98,4.14,4.05,4
Fall,2013,SOO-HAENG CHO,BA,70371,OPERATSNS MANAGEMENT,B,Lect,30,36,83%,5.56,4.2,4.07,4.3,3.3,4.2,4.23,3.8,3.83,3.8
Fall,2013,JEROME APT,BA,70376,ENERGY SYSTEMS,A,Lect,21,25,84%,7.05,4.62,4.38,4.48,4,4.62,4.52,4.71,4.52,4.52
Fall,2013,CHRISTOPHER OLIVOLA,BA,70381,MARKETING I,A,Lect,42,66,64%,6.38,3,2.79,3.12,2.38,3.5,3.5,3.12,2.98,2.67
Fall,2013,CHRISTOPHER OLIVOLA,BA,70381,MARKETING I,B,Lect,36,63,57%,6.83,3.19,2.53,3,1.83,3.53,3.39,2.75,2.64,2.47
Fall,2013,PETER STUETTGEN,BA,70381,MARKETINGI,W,Lect,29,34,85%,10.37,3.79,4.03,3.83,3.66,4,4.1,3.9,3.93,4
Fall,2013,PETER STUETTGEN,BA,70381,MARKETINGI,X,Lect,30,39,77%,12,4.31,4.48,4.41,4,4.41,4.41,4.34,4.32,4.31
Fall,2013,CHRIS TELMER,BA,70391,FINANCE,A,Lect,68,68,100%,10.13,4.26,4.03,4.16,3.64,4.43,3.68,4.3,3.87,3.85
Fall,2013,MUHAMMAD FAROOQI,BA,70391,FINANCE,W,Lect,22,25,88%,10.05,4.73,4.55,4.5,4.41,4.5,4.64,4.82,4.59,4.41
Fall,2013,MUHAMMAD FAROOQI,BA,70391,FINANCE,X,Lect,19,26,73%,8.16,4.42,4.32,4.37,4.11,4.47,4.47,4.72,4.42,4.47
Fall,2013,STEPHEN BOLLINGER,BA,70395,FUNDING ENTREP VENTR,A,Lect,17,27,63%,6.31,4.71,4.53,4.65,4.65,4.82,4.76,4.29,4.76,4.76
Fall,2013,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,Lect,18,37,49%,10.29,4.44,3.72,3.94,4,4.28,3.94,4.61,4.28,3.94
Fall,2013,DAVID MAWHINNEY,BA,70414,TECH BASED ENTREPSHP,A,Lect,15,25,60%,6.6,4.67,4.53,4.6,4.64,4.73,4.4,4.53,4.53,4.53
Fall,2013,HARRIS JONES,BA,70415,INTRO ENTREPRENRSHIP,A,Lect,24,40,60%,5.88,4.42,3.42,3.5,3.52,4.38,4.21,4.88,4.13,4.29
Fall,2013,GEORGE WHITE,BA,70415,INTROENTREPRENRSHIP,W,Lect,32,34,94%,8.5,4.94,4.88,4.84,4.78,4.94,4.94,5,4.94,4.91
Fall,2013,SIDNEY THOMAS EMERSON,BA,70417,TPCSINENTREPRNRSHP,W,Lect,30,33,91%,8.31,4.62,4.62,4.62,4.63,4.6,4.6,4.77,4.66,4.67
Fall,2013,SIDNEY THOMAS EMERSON,BA,70418,FINENTREPRENSHIP,W,Lect,14,16,88%,7.36,4.21,4.36,4.14,4.57,4.64,4.36,4.77,4.36,4.21
Fall,2013,ROBERT CULBERTSON,BA,70419,ENTREPRNP PRCTM APPR,A,Lect,19,35,54%,7.84,4.63,3.89,4.11,4.42,4.32,4.32,4.26,4.58,4.53
Fall,2013,DAVID MAWHINNEY,BA,70420,ENTREPSHP SCIENTISTS,A,Lect,12,24,50%,6.25,4.67,4.08,4.17,4.42,4.75,4.5,4.08,4.33,4.42
Fall,2013,WILLIAM COURTRIGHT,BA,70421,ENTREPSHP COMP SCINT,A,Lect,5,5,100%,5,4.4,4.4,4.6,4.2,4.6,4.8,4.8,4.4,4.4
Fall,2013,JOHN OBRIEN,BA,70424,CORPFINANREPTNG,W,Lect,11,15,73%,7.73,4.27,4.64,4.45,4,4.64,4.55,4.73,4.82,4.73
Fall,2013,JING LI,BA,70428,FINANCL STATMNT ANAL,A,Lect,21,38,55%,7.3,4.33,3.76,3.81,3.81,3.81,3.2,4.62,3.48,3.48
Fall,2013,JOHN OBRIEN,BA,70428,FINANCLSTATMNTANAL,W,Lect,14,21,67%,8,4.57,4.64,4.64,4.14,4.57,4.71,4.86,4.79,4.71
Fall,2013,STARLING HUNTER,BA,70430,INTERNATNLMGMNT,W,Lect,19,24,79%,8.47,4.26,4.37,4.05,4.21,4.21,4.16,4.53,4.21,4.32
Fall,2013,STARLING HUNTER,BA,70440,CORPORATESTRATEGY,W,Lect,10,13,77%,8.44,4.8,5,5,4.8,4.8,5,4.8,4.8,4.8
Fall,2013,JOHN GASPER,BA,70442,PRNCPL GAME THRY BUS,W1,Lect,9,9,100%,9.88,5,4.78,4.89,4.56,4.89,4.78,5,5,4.89
Fall,2013,ROBERT MONROE,BA,70451,MANGEMNT INFRMT SYST,A,Lect,53,69,77%,6.56,4.77,4.57,4.7,4.28,4.77,4.7,4.81,4.71,4.53
Fall,2013,JOHN HOOKER,BA,70460,MATH MDLS FR CNSLTNG,A,Lect,10,25,40%,5.3,4.4,4.8,4.6,4.4,4.9,4.4,4.7,4.5,4.4
Fall,2013,BAHAR BILLER,BA,70471,SUPPLY CHAIN MANGEMN,A,Lect,9,17,53%,9.22,4.44,4.22,4.22,3.56,4.44,3.67,4.67,3.89,4.22
Fall,2013,LLOYD CORDER,BA,70480,INTERNTNL MARKETING,A,Lect,13,24,54%,5.23,4.77,4.69,4.77,4.85,4.77,4.69,4.85,4.77,4.77
Fall,2013,MELISSA MURPHY,BA,70483,ADVRTS & MARKET COMM,A,Lect,15,24,63%,6.4,4.6,4,4.33,4.53,4.73,4.67,4.8,4.6,4.33
Fall,2013,JOHN LANKFORD,BA,70485,PRODUCT & BRAND MGT,A,Lect,14,25,56%,7.79,4.71,4.43,4.64,4.07,4.64,4.5,4.29,4.5,4.43
Fall,2013,ANISHA GHOSH,BA,70492,INVESTMENT ANALYSIS,A,Lect,25,54,46%,7.4,3.12,3.04,3.08,2.8,3.32,3.08,3.76,3.08,2.88
Fall,2013,LARS-ALEXANDER KUEHN,BA,70497,DERIVATIVE SECURTIES,A,Lect,14,29,48%,7.79,4.71,4.5,4.43,4.43,4.64,4.71,4.79,4.79,4.71
Fall,2013,ANTHONY STANTON,BA,70641,COLOR REPROD & MGMNT,A,Lect,6,11,55%,7.5,4.5,4.67,4.67,4.17,4.33,4.17,4.5,4,4
Fall,2013,ANTHONY STANTON,BA,70643,PUBLSHNG ON THE WWW,A,Lect,10,21,48%,6.33,4.8,4.7,4.7,4.3,4.8,4.4,4.2,4.5,4.4
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 5,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2012,,,,Year of 2012,,,2432,4687,52%,6.51,4.24,4.09,4.17,3.9,4.27,4.18,4.42,4.1,4.06
Summer,2012,ZACHARY KURTZ,BA,70207,PROB & STAT BUS APPL,W,Lect,3,10,30%,9,3.67,3.33,2.67,2.67,2.67,3.33,4.67,3.33,3.33
Summer,2012,NANDANA SENGUPTA,BA,70208,REGRESSION ANALYSIS,S,Lect,4,6,67%,6.5,5,4.33,4.33,4.33,4.33,4.33,5,4,4.33
Summer,2012,JASON IMBROGNO,BA,70208,REGRESSION ANALYSIS,U,Lect,1,4,25%,5,2,4,5,2,4,3,5,4,3
Summer,2012,ZACHARY KURTZ,BA,70208,REGRESSION ANALYSIS,W,Lect,4,17,24%,11.75,3.75,3.5,3.5,3.5,3.5,4,4.75,4,3.75
Summer,2012,JIN WOOK CHANG,BA,70311,ORGNZTN BEHAVIOR,S,Lect,6,8,75%,8.5,4.67,4.5,4.67,4.67,4.67,4.33,4.67,4.33,4.33
Summer,2012,WILLIAMSON,BA,70311,ORGNZTN BEHAVIOR,T,Lect,7,7,100%,10.14,4.57,4.57,4.29,4.14,4.57,4.29,4.71,4.29,4.57
Summer,2012,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,W,Lect,2,9,22%,6.5,5,5,4.5,5,4.5,4.5,5,5,5
Summer,2012,ALP AKCAY,BA,70371,PRDTN OPERTN MNGMNT,S,Lect,4,4,100%,7.25,5,4.25,4.75,4.5,4,4,3.75,4.25,3.75
Summer,2012,XIN FANG,BA,70371,PRDTN OPERTN MNGMNT,T,Lect,3,3,100%,10,4.67,4.33,4.67,4.67,4.67,4.67,4.67,5,5
Summer,2012,YANG YANG,BA,70381,MARKETING I,S,Lect,13,19,68%,8.46,4.85,4.92,4.92,4.77,4.62,4.62,4.77,4.69,4.38
Summer,2012,YANG YANG,BA,70381,MARKETING I,U,Lect,11,22,50%,8.82,4.82,4.73,4.73,4.64,4.64,4.73,4.91,4.64,4.82
Summer,2012,JIAXU WANG,BA,70391,FINANCE,S,Lect,8,9,89%,8.75,4.88,4.5,4.38,4.38,4.75,4.5,4.63,4.75,4.5
Summer,2012,RAN ZHAO,BA,70391,FINANCE,U,Lect,7,16,44%,10.14,4.14,4,4,4,4.14,4,4.57,3.71,3.86
Summer,2012,HYEUNJUNG HWANG,BA,70455,INFO RESOURCE MNGMNT,S,Lect,6,6,100%,8.5,4.5,4.67,4.5,4.5,4.83,4.67,4.83,4.67,4.67
Spring,2012,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,Lect,14,41,34%,5.21,3.93,4,3.86,3.36,3.86,3.93,4.29,3.86,3.79
Spring,2012,JING LI,BA,70122,INTRO TO ACCOUNTING,1,Lect,33,67,49%,4.34,3.06,3.03,3.09,2.64,3.06,2.66,3.94,2.09,2.33
Spring,2012,SHAM KEKRE,BA,70122,INTRO TO ACCOUNTING,3,Lect,23,77,30%,4.59,4.43,4.39,4.35,4.17,4.36,4.43,4.43,4.43,4.43
